LINEA,VCESTIL,PARES,FAMPESP,FAMMONT,DEPTO,FUNCION,TIEMPO,PERSONAS,META
DSQ 100,1525,0,6,1,CORTE Y PREPARA,DESVIRAR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,DISTRIBUIDOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,DOBLILLADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,DOMAR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,EMB-AVIO,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,EMBARRADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,EMPACADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,ENCERQUILLADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,ENTACONADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,FORRAR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,MONTADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,PEG-AVIO,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,PEGADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,PREACABADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,PRECONFORMADOR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,PRECONFORMAR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,REBAJADOR,49,1.37,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,RECORTADOR AVIO,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,RESACAR PLANTAS,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,RIBETEAR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,RIBETEAR,0,0,100
DSQ 100,1525,0,6,1,CORTE Y PREPARA,SUAJADOR,0,0,100
DSQ 100,1525,0,6,1,ENSAMBLES,A-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,A-PRELIMINAR,38,4.23,400
DSQ 100,1525,0,6,1,ENSAMBLES,APOMAZAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,B-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,B-PRELIMINAR,27,3,400
DSQ 100,1525,0,6,1,ENSAMBLES,C-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,C-PRELIMINAR,52,5.78,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-COR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-DOB,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-MON,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PEG,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PESA,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PESB,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PESC,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PREA,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PREB,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-PREC,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CA-REB,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CARDADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CENTRADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,COMODIN CORTE,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,COMODIN MONTADO,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,COMODIN PESPUNT,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,COMODIN PREACAB,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CONFORMAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CORTADOR FLASH,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CORTADOR FORRO,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CORTADOR LASER,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,CORTADOR PIEL,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,DESVIRAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,DISTRIBUIDOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,DOBLILLADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,DOMAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,EMB-AVIO,51,5.67,400
DSQ 100,1525,0,6,1,ENSAMBLES,EMBARRADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,EMPACADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,ENCERQUILLADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,ENTACONADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,FORRAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,MONTADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,PEG-AVIO,17,1.89,400
DSQ 100,1525,0,6,1,ENSAMBLES,PEGADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,PREACABADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,PRECONFORMADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,PRECONFORMAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,REBAJADOR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,ENSAMBLES,SUAJADOR,0,0,400
DSQ 100,1525,0,6,1,FAMILIA,A-PESPUNTADOR,43,1.19,100
DSQ 100,1525,0,6,1,FAMILIA,A-PRELIMINAR,147,4.08,100
DSQ 100,1525,0,6,1,FAMILIA,APOMAZAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,B-PESPUNTADOR,370,10.34,100
DSQ 100,1525,0,6,1,FAMILIA,B-PRELIMINAR,360,9.94,100
DSQ 100,1525,0,6,1,FAMILIA,C-PESPUNTADOR,30,0.83,100
DSQ 100,1525,0,6,1,FAMILIA,C-PRELIMINAR,554,15.37,100
DSQ 100,1525,0,6,1,FAMILIA,CA-COR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-DOB,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-MON,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PEG,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PESA,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PESB,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PESC,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PREA,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PREB,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-PREC,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CA-REB,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CARDADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CENTRADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,COMODIN CORTE,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,COMODIN MONTADO,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,COMODIN PESPUNT,36,1,100
DSQ 100,1525,0,6,1,FAMILIA,COMODIN PREACAB,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CONFORMAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CORTADOR FLASH,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CORTADOR FORRO,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CORTADOR LASER,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,CORTADOR PIEL,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,DESVIRAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,DISTRIBUIDOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,DOBLILLADOR,56,1.56,100
DSQ 100,1525,0,6,1,FAMILIA,DOMAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,EMB-AVIO,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,EMBARRADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,EMPACADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,ENCERQUILLADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,ENTACONADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,FORRAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,MONTADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,PEG-AVIO,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,PEGADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,PREACABADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,PRECONFORMADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,PRECONFORMAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,REBAJADOR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,RECORTADOR AVIO,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,RECORTADOR AVIO,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,RESACAR PLANTAS,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,RESACAR PLANTAS,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,RIBETEAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,RIBETEAR,0,0,100
DSQ 100,1525,0,6,1,FAMILIA,SUAJADOR,0,0,100
DSQ 100,1525,0,6,1,FORRADOS,A-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,A-PRELIMINAR,24,2.67,400
DSQ 100,1525,0,6,1,FORRADOS,APOMAZAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,B-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,B-PRELIMINAR,32,3.56,400
DSQ 100,1525,0,6,1,FORRADOS,C-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,C-PRELIMINAR,33,3.67,400
DSQ 100,1525,0,6,1,FORRADOS,CA-COR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-DOB,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-MON,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PEG,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PESA,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PESB,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PESC,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PREA,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PREB,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-PREC,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CA-REB,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CARDADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CENTRADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,COMODIN CORTE,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,COMODIN MONTADO,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,COMODIN PESPUNT,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,COMODIN PREACAB,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CONFORMAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CORTADOR FLASH,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CORTADOR FORRO,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CORTADOR LASER,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,CORTADOR PIEL,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,DESVIRAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,DISTRIBUIDOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,DOBLILLADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,DOMAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,EMB-AVIO,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,EMBARRADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,EMPACADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,ENCERQUILLADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,ENTACONADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,FORRAR,24,2.67,400
DSQ 100,1525,0,6,1,FORRADOS,MONTADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,PEG-AVIO,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,PEGADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,PREACABADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,PRECONFORMADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,PRECONFORMAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,REBAJADOR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,FORRADOS,SUAJADOR,0,0,400
DSQ 100,1525,0,6,1,MANUALIDADES,A-PESPUNTADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,A-PRELIMINAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,APOMAZAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,B-PESPUNTADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,B-PRELIMINAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,C-PESPUNTADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,C-PRELIMINAR,180,5,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-COR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-DOB,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-MON,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PEG,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PESA,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PESB,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PESC,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PREA,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PREB,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-PREC,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CA-REB,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CARDADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CENTRADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,COMODIN CORTE,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,COMODIN MONTADO,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,COMODIN PESPUNT,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,COMODIN PREACAB,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CONFORMAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CORTADOR FLASH,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CORTADOR FORRO,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,CORTADOR LASER,600,16.67,100
DSQ 100,1525,0,6,1,MANUALIDADES,CORTADOR PIEL,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,DESVIRAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,DISTRIBUIDOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,DOBLILLADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,DOMAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,EMB-AVIO,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,EMBARRADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,EMPACADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,ENCERQUILLADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,ENTACONADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,FORRAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,MONTADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,PEG-AVIO,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,PEGADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,PREACABADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,PRECONFORMADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,PRECONFORMAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,REBAJADOR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,RECORTADOR AVIO,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,RECORTADOR AVIO,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,RESACAR PLANTAS,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,RESACAR PLANTAS,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,RIBETEAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,RIBETEAR,0,0,100
DSQ 100,1525,0,6,1,MANUALIDADES,SUAJADOR,0,0,100
DSQ 100,1525,0,6,1,PLANTA,A-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,A-PRELIMINAR,35,3.9,400
DSQ 100,1525,0,6,1,PLANTA,APOMAZAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,B-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,B-PRELIMINAR,53,5.9,400
DSQ 100,1525,0,6,1,PLANTA,C-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,C-PRELIMINAR,47,5.23,400
DSQ 100,1525,0,6,1,PLANTA,CA-COR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-DOB,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-MON,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PEG,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PESA,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PESB,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PESC,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PREA,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PREB,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-PREC,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CA-REB,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CARDADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CENTRADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,COMODIN CORTE,0,0,400
DSQ 100,1525,0,6,1,PLANTA,COMODIN MONTADO,0,0,400
DSQ 100,1525,0,6,1,PLANTA,COMODIN PESPUNT,0,0,400
DSQ 100,1525,0,6,1,PLANTA,COMODIN PREACAB,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CONFORMAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CORTADOR FLASH,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CORTADOR FORRO,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CORTADOR LASER,0,0,400
DSQ 100,1525,0,6,1,PLANTA,CORTADOR PIEL,0,0,400
DSQ 100,1525,0,6,1,PLANTA,DESVIRAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,DISTRIBUIDOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,DOBLILLADOR,10,1.11,400
DSQ 100,1525,0,6,1,PLANTA,DOMAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,EMB-AVIO,0,0,400
DSQ 100,1525,0,6,1,PLANTA,EMBARRADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,EMPACADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,ENCERQUILLADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,ENTACONADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,FORRAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,MONTADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,PEG-AVIO,0,0,400
DSQ 100,1525,0,6,1,PLANTA,PEGADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,PREACABADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,PRECONFORMADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,PRECONFORMAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,REBAJADOR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,PLANTA,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,PLANTA,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,PLANTA,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,PLANTA,RIBETEAR,25,2.78,400
DSQ 100,1525,0,6,1,PLANTA,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,PLANTA,SUAJADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,A-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,A-PRELIMINAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,APOMAZAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,B-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,B-PRELIMINAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,C-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,C-PRELIMINAR,15,1.67,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-COR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-DOB,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-MON,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PEG,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PESA,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PESB,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PESC,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PREA,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PREB,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-PREC,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CA-REB,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CARDADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CENTRADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,COMODIN CORTE,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,COMODIN MONTADO,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,COMODIN PESPUNT,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,COMODIN PREACAB,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CONFORMAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CORTADOR FLASH,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CORTADOR FORRO,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CORTADOR LASER,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,CORTADOR PIEL,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,DESVIRAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,DISTRIBUIDOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,DOBLILLADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,DOMAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,EMB-AVIO,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,EMBARRADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,EMPACADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,ENCERQUILLADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,ENTACONADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,FORRAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,MONTADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,PEG-AVIO,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,PEGADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,PREACABADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,PRECONFORMADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,PRECONFORMAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,REBAJADOR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,RECORTADOR AVIO,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,RESACAR PLANTAS,33,3.67,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,RESACAR PLANTAS,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,RIBETEAR,0,0,400
DSQ 100,1525,0,6,1,RAYADO Y RESACA,SUAJADOR,0,0,400
DSQ 100,1525,0,6,1,SUELA,A-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,SUELA,A-PRELIMINAR,8,0.89,400
DSQ 100,1525,0,6,1,SUELA,APOMAZAR,0,0,400
DSQ 100,1525,0,6,1,SUELA,B-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,SUELA,B-PRELIMINAR,0,0,400
DSQ 100,1525,0,6,1,SUELA,C-PESPUNTADOR,0,0,400
DSQ 100,1525,0,6,1,SUELA,C-PRELIMINAR,61,6.79,400
DSQ 100,1525,0,6,1,SUELA,CA-COR,0,0,400
